10551,JNL170423,30/03/23,Starcard,AMPOL FOODARY GREENACRE,,75.4200,LITRE,1.7400,(131.23),(13.12),(144.35)
10551,JNL170423,30/03/23,Starcard,AMPOL FOODARY GREENACRE,,37.4600,LITRE,1.7000,(63.68),(6.37),(70.05)
10551,JNL170423,31/03/23,Starcard,AMPOL FOODARY GREENACRE,,131.6100,LITRE,1.7400,(229.00),(22.90),(251.90)
10551,1,0,5,5,1
10552,JNL170423,02/03/23,Starcard,EG AMPOL 91769 BURWOOD,,129.4600,LITRE,1.7400,(225.26),(22.53),(247.79)
10552,JNL170423,04/03/23,Starcard,AMPOL FOODARY GREENACRE,,27.2000,LITRE,1.7000,(46.24),(4.62),(50.86)
10552,JNL170423,04/03/23,Starcard,AMPOL FOODARY GREENACRE,,111.8800,LITRE,1.7400,(194.67),(19.47),(214.14)
10552,JNL170423,09/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,124.7800,LITRE,1.7400,(217.12),(21.71),(238.83)
10552,JNL170423,14/03/23,Starcard,EG AMPOL 91769 BURWOOD,,153.7600,LITRE,1.7400,(267.54),(26.75),(294.29)
10552,JNL170423,16/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,51.8600,LITRE,1.7400,(90.24),(9.02),(99.26)
10552,JNL170423,16/03/23,Starcard,AMPOL FOODARY GREENACRE,,113.1200,LITRE,1.7400,(196.83),(19.68),(216.51)
10552,JNL170423,16/03/23,Starcard,AMPOL FOODARY GREENACRE,,13.6700,LITRE,1.7000,(23.24),(2.32),(25.56)
10552,JNL170423,20/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,127.9600,LITRE,1.7400,(222.65),(22.27),(244.92)
10552,JNL170423,21/03/23,Starcard,EG AMPOL 91769 BURWOOD,,107.3300,LITRE,1.7400,(186.75),(18.68),(205.43)
10552,JNL170423,25/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,155.9100,LITRE,1.7400,(271.28),(27.13),(298.41)
10552,1,0,5,5,2
10553,JNL170423,01/03/23,Starcard,AMPOL WOOLWORTHS METRO DEE WHY,,127.9100,LITRE,1.7400,(222.56),(22.26),(244.82)
10553,JNL170423,06/03/23,Starcard,AMPOL WOOLWORTHS METRO DEE WHY,,125.5100,LITRE,1.7400,(218.39),(21.84),(240.23)
10553,JNL170423,08/03/23,Starcard,EG AMPOL 91841 BROOKVALE,,122.4100,LITRE,1.7400,(212.99),(21.30),(234.29)
10553,JNL170423,10/03/23,Starcard,AMPOL WOOLWORTHS METRO DEE WHY,,111.3800,LITRE,1.7400,(193.80),(19.38),(213.18)
10553,JNL170423,14/03/23,Starcard,AMPOL FOODARY MANLY,,166.1400,LITRE,1.7400,(289.08),(28.91),(317.99)
10553,JNL170423,16/03/23,Starcard,AMPOL WOOLWORTHS METRO DEE WHY,,161.9300,LITRE,1.7400,(281.76),(28.18),(309.94)
10553,JNL170423,20/03/23,Starcard,AMPOL WOOLWORTHS METRO DEE WHY,,120.7800,LITRE,1.7400,(210.16),(21.02),(231.18)
10553,JNL170423,22/03/23,Starcard,EG AMPOL 91841 BROOKVALE,,152.4900,LITRE,1.7400,(265.33),(26.53),(291.86)
10553,JNL170423,23/03/23,Starcard,EG AMPOL 91841 BROOKVALE,,144.3300,LITRE,1.7400,(251.13),(25.11),(276.24)
10553,JNL170423,27/03/23,Starcard,EG AMPOL 91841 BROOKVALE,,74.6800,LITRE,1.7400,(129.94),(12.99),(142.93)
10553,JNL170423,27/03/23,Starcard,EG AMPOL 91841 BROOKVALE,,101.5400,LITRE,1.7400,(176.68),(17.67),(194.35)
10553,JNL170423,30/03/23,Starcard,EG AMPOL 91687 NTH NARRABEEN,,149.2900,LITRE,1.7400,(259.76),(25.98),(285.74)
10553,1,0,5,5,3
10651,JNL170423,02/03/23,Starcard,AMPOL FOODARY LEPPINGTON,,127.1800,LITRE,1.7400,(221.29),(22.13),(243.42)
10651,JNL170423,02/03/23,Starcard,AMPOL FOODARY LEPPINGTON,,188.6900,LITRE,1.7400,(328.32),(32.83),(361.15)
10651,JNL170423,03/03/23,Starcard,AMPOL SMEATON GRANGE,,238.0400,LITRE,1.7400,(414.19),(41.42),(455.61)
10651,JNL170423,07/03/23,Starcard,AMPOL FOODARY AUSTRAL,,228.6000,LITRE,1.7400,(397.76),(39.78),(437.54)
10651,JNL170423,11/03/23,Starcard,AMPOL FOODARY AUSTRAL,,262.9200,LITRE,1.7400,(457.48),(45.75),(503.23)
10651,JNL170423,21/03/23,Starcard,AMPOL SMEATON GRANGE,,305.0200,LITRE,1.7400,(530.73),(53.07),(583.80)
10651,JNL170423,24/03/23,Starcard,AMPOL FOODARY PHEASANTS NEST NORTHB,,241.3900,LITRE,1.7400,(420.02),(42.00),(462.02)
10651,JNL170423,25/03/23,Starcard,AMPOL FOODARY AUSTRAL,,223.2700,LITRE,1.7400,(388.49),(38.85),(427.34)
10651,1,0,6,5,1
10653,JNL170423,03/03/23,Starcard,EG AMPOL 91300 MERRYLANDS,,200.3600,LITRE,1.7400,(348.63),(34.86),(383.49)
10653,JNL170423,08/03/23,Starcard,EG AMPOL 91300 MERRYLANDS,,175.0600,LITRE,1.7400,(304.60),(30.46),(335.06)
10653,JNL170423,10/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,200.0100,LITRE,1.7400,(348.02),(34.80),(382.82)
10653,JNL170423,15/03/23,Starcard,AMPOL FOODARY GREENACRE,,43.1000,LITRE,1.7000,(73.27),(7.33),(80.60)
10653,JNL170423,15/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,207.7000,LITRE,1.7400,(361.40),(36.14),(397.54)
10653,JNL170423,17/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,185.1100,LITRE,1.7400,(322.09),(32.21),(354.30)
10653,1,0,6,5,3
10700,JNL170423,02/03/23,Starcard,AMPOL BANKSMEADOW DIESEL STOP,,45.5200,LITRE,1.7000,(77.38),(7.74),(85.12)
10700,JNL170423,02/03/23,Starcard,AMPOL BANKSMEADOW DIESEL STOP,,213.1600,LITRE,1.7400,(370.90),(37.09),(407.99)
10700,1,0,7,0,0
10701,JNL170423,04/03/23,Starcard,AMPOL FOODARY WOOLLAHRA,,121.0900,LITRE,1.7400,(210.70),(21.07),(231.77)
10701,JNL170423,25/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,223.6300,LITRE,1.7400,(389.12),(38.91),(428.03)
10701,JNL170423,31/03/23,Starcard,EG AMPOL 91769 BURWOOD,,130.9900,LITRE,1.7400,(227.92),(22.79),(250.71)
10701,1,0,7,0,1
10702,JNL170423,02/03/23,Starcard,AMPOL BANKSMEADOW DIESEL STOP,,197.7400,LITRE,1.7400,(344.07),(34.41),(378.48)
10702,JNL170423,02/03/23,Starcard,AMPOL BANKSMEADOW DIESEL STOP,,24.6100,LITRE,1.7000,(41.84),(4.18),(46.02)
10702,JNL170423,30/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,38.8400,LITRE,1.7400,(67.58),(6.76),(74.34)
10702,JNL170423,30/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,121.4100,LITRE,1.7400,(211.25),(21.13),(232.38)
10702,1,0,7,0,2
10703,JNL170423,01/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,182.9900,LITRE,1.7400,(318.40),(31.84),(350.24)
10703,JNL170423,02/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,110.7100,LITRE,1.7400,(192.64),(19.26),(211.90)
10703,JNL170423,03/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,108.6800,LITRE,1.7400,(189.10),(18.91),(208.01)
10703,JNL170423,04/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,73.6000,LITRE,1.7400,(128.06),(12.81),(140.87)
10703,JNL170423,06/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,56.4800,LITRE,1.7400,(98.28),(9.83),(108.11)
10703,JNL170423,07/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,94.4700,LITRE,1.7400,(164.38),(16.44),(180.82)
10703,JNL170423,08/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,93.8200,LITRE,1.7400,(163.25),(16.33),(179.58)
10703,JNL170423,09/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,137.7100,LITRE,1.7400,(239.62),(23.96),(263.58)
10703,JNL170423,11/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,135.9900,LITRE,1.7400,(236.62),(23.66),(260.28)
10703,JNL170423,14/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,127.4600,LITRE,1.7400,(221.78),(22.18),(243.96)
10703,JNL170423,15/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,87.0600,LITRE,1.7400,(151.48),(15.15),(166.63)
10703,JNL170423,20/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,102.5300,LITRE,1.7400,(178.40),(17.84),(196.24)
10703,JNL170423,20/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,96.5500,LITRE,1.7400,(168.00),(16.80),(184.80)
10703,JNL170423,21/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,76.1300,LITRE,1.7400,(132.47),(13.25),(145.72)
10703,JNL170423,22/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,105.6900,LITRE,1.7400,(183.90),(18.39),(202.29)
